Query_number,doc_number
138127,415981
138127,169201
138127,379767
138127,47675
138127,236813
138127,283876
138127,353334
138127,112028
138127,311930
507434,272563
507434,86688
507434,135972
507434,418165
507434,386378
507434,333213
507434,176154
507434,356930
507434,55596
507434,9679
637459,182211
637459,259876
637459,240152
637459,376579
637459,153066
637459,458857
637459,59628
637459,43882
637459,398179
637459,456898
607599,230186
607599,248794
607599,249550
607599,143453
607599,66047
607599,298706
607599,449069
607599,180398
607599,95504
607599,72354
758519,162312
758519,377461
758519,393113
758519,8037
758519,398775
758519,404002
758519,107719
758519,470028
758519,45822
758519,382933
698719,146023
698719,80833
698719,8623
698719,70790
698719,211065
698719,245632
698719,332157
698719,291095
698719,240360
698719,347041
635626,464412
635626,478427
635626,221998
635626,25925
635626,291577
635626,245627
635626,48567
635626,281724
635626,196998
635626,309999
450854,467928
450854,328917
450854,450207
450854,215711
450854,83287
450854,365040
450854,231203
450854,408582
450854,214113
450854,99535
1095335,394416
1095335,458680
1095335,253436
1095335,333599
1095335,214678
1095335,357736
1095335,392890
1095335,125690
1095335,216126
1095335,137372
704223,71428
704223,286694
704223,185081
704223,355796
704223,452271
704223,375770
704223,159060
704223,40175
704223,345012
704223,124556
1095332,120057
1095332,259608
1095332,464559
1095332,157443
1095332,162044
1095332,208141
1095332,370705
1095332,470028
1095332,285265
1095332,221175
428819,485308
428819,407756
428819,99535
428819,61654
428819,256598
428819,193872
428819,357517
428819,353170
428819,450207
428819,467984
436847,206160
436847,35619
436847,399328
436847,434860
436847,313806
436847,375231
436847,118911
436847,335978
436847,46115
436847,185760
685717,169792
685717,301537
685717,358681
685717,290082
685717,4573
685717,245153
685717,26805
685717,460918
685717,149279
685717,114401
682205,394174
682205,359656
682205,24295
682205,239835
682205,38502
682205,119736
682205,471988
682205,24352
682205,224628
682205,88124
644023,242647
644023,107251
644023,113223
644023,50524
644023,419832
644023,196897
644023,481166
644023,379550
644023,145681
644023,21255
496717,86243
496717,406633
496717,450207
496717,357258
496717,379767
496717,229953
496717,1026
496717,335847
496717,93743
496717,119652
686260,332353
686260,391031
686260,339007
686260,188334
686260,159916
686260,236634
686260,70274
686260,295731
686260,218364
686260,154682
754113,65385
754113,394805
754113,209026
754113,451217
754113,303172
754113,152400
754113,440764
754113,110480
754113,265422
754113,293537
750421,69387
750421,76101
750421,325741
750421,136051
750421,281438
750421,97267
750421,161851
750421,105335
750421,21448
750421,495837
647687,379767
647687,309713
647687,251704
647687,298071
647687,74974
647687,146661
647687,492016
647687,30691
647687,51375
647687,332969
630391,450207
630391,453399
630391,333213
630391,169201
630391,153633
630391,391031
630391,379767
630391,205303
630391,119652
630391,84322
14963,393548
14963,173975
14963,167350
14963,64710
14963,456502
14963,114928
14963,36710
14963,109204
14963,82252
14963,102196
436091,103667
436091,258542
436091,261648
436091,251301
436091,120192
436091,115578
436091,246609
436091,94977
436091,332785
436091,315460
275137,393811
275137,421639
275137,133241
275137,420401
275137,332395
275137,466640
275137,337281
275137,137603
275137,418126
275137,129671
594793,185476
594793,494975
594793,284912
594793,43044
594793,34268
594793,422034
594793,321519
594793,212269
594793,31281
594793,141474
1101761,167895
1101761,350215
1101761,449264
1101761,138262
1101761,420316
1101761,251671
1101761,2995
1101761,343778
1101761,243942
1101761,115204
673984,213988
673984,207527
673984,281985
673984,271334
673984,196998
673984,9538
673984,19168
673984,49093
673984,285918
673984,497234
1095306,25925
1095306,85466
1095306,103308
1095306,332920
1095306,301537
1095306,44209
1095306,116246
1095306,295886
1095306,313765
1095306,240191
83621,224870
83621,196998
83621,259363
83621,345377
83621,245376
83621,76178
83621,459233
83621,348491
83621,137656
83621,63404
659182,291208
659182,1797
659182,351870
659182,183493
659182,262796
659182,457631
659182,352367
659182,371492
659182,308386
659182,114433
401287,75421
401287,270139
401287,374481
401287,40957
401287,75019
401287,54058
401287,310052
401287,168939
401287,88190
401287,229607
466738,53234
466738,160673
466738,426901
466738,347147
466738,3077
466738,197886
466738,327234
466738,321682
466738,86241
466738,197072
1095278,331556
1095278,262591
1095278,438456
1095278,27304
1095278,19427
1095278,464791
1095278,429647
1095278,375706
1095278,464637
1095278,478427
115930,64499
115930,47709
115930,61741
115930,152765
115930,316793
115930,477196
115930,163821
115930,295341
115930,496170
115930,59083
455782,334482
455782,151649
455782,216071
455782,322510
455782,479737
455782,403503
455782,465525
455782,395221
455782,432247
455782,126710
562821,484290
562821,493961
562821,330458
562821,421594
562821,147909
562821,417564
562821,287247
562821,234061
562821,1459
562821,399995
741977,34196
741977,413114
741977,46203
741977,66554
741977,168483
741977,224828
741977,159656
741977,424014
741977,334572
741977,232714
660957,280148
660957,20908
660957,128158
660957,291252
660957,69204
660957,446782
660957,435340
660957,473399
660957,493250
660957,124159
701345,246563
701345,81627
701345,63794
701345,493063
701345,109069
701345,194298
701345,313765
701345,297390
701345,186339
701345,45918
450851,323997
450851,463707
450851,311422
450851,478318
450851,395227
450851,127121
450851,198007
450851,69387
450851,45114
450851,197314
635044,153633
635044,359753
635044,406633
635044,86243
635044,450207
635044,434915
635044,148922
635044,149985
635044,99535
635044,333471
611199,116186
611199,331556
611199,438456
611199,271287
611199,416932
611199,303675
611199,14851
611199,35449
611199,190639
611199,297906
588627,116498
588627,479374
588627,179578
588627,42911
588627,303046
588627,4757
588627,207116
588627,190608
588627,303625
588627,139145
302435,497834
302435,75860
302435,341781
302435,209718
302435,58785
302435,291459
302435,22343
302435,351680
302435,182189
302435,217732
488825,364901
488825,31031
488825,394721
488825,301278
488825,102817
488825,217769
488825,53526
488825,206215
488825,233579
488825,300509
278542,486928
278542,49968
278542,376781
278542,73037
278542,487841
278542,115865
278542,387480
278542,306701
278542,293061
278542,427970
476947,244564
476947,496643
476947,339475
476947,495760
476947,169201
476947,276357
476947,344727
476947,445693
476947,140377
476947,33686
741274,428999
741274,106038
741274,315968
741274,295689
741274,77481
741274,258987
741274,335722
741274,26448
741274,491645
741274,382486
530602,36209
530602,74422
530602,441686
530602,84701
530602,154426
530602,203448
530602,161999
530602,209045
530602,55074
530602,427932
737940,228350
737940,176816
737940,386063
737940,1166
737940,73237
737940,27719
737940,451511
737940,330458
737940,17373
737940,185765
584500,416671
584500,473882
584500,190781
584500,258005
584500,49980
584500,24616
584500,362133
584500,445222
584500,46734
584500,148181
1095233,394174
1095233,283819
1095233,487841
1095233,4573
1095233,75860
1095233,500036
1095233,290323
1095233,439988
1095233,445693
1095233,470992
591993,118597
591993,37052
591993,119806
591993,259363
591993,478427
591993,476780
591993,288848
591993,25925
591993,196998
591993,303752
520627,417664
520627,153274
520627,301952
520627,224990
520627,300684
520627,294835
520627,341032
520627,119652
520627,450207
520627,83287
43781,333471
43781,111622
43781,11211
43781,317082
43781,287591
43781,265947
43781,30981
43781,295384
43781,347810
43781,79213
437324,458475
437324,224190
437324,22473
437324,320490
437324,173561
437324,480413
437324,217620
437324,372989
437324,352119
437324,440425
540306,305207
540306,32627
540306,471073
540306,31510
540306,433786
540306,269939
540306,455257
540306,500010
540306,174720
540306,357081
700835,454415
700835,314637
700835,18746
700835,471543
700835,294907
700835,458070
700835,244725
700835,178910
700835,447573
700835,420823
653054,146598
653054,373674
653054,412998
653054,497977
653054,181033
653054,362387
653054,462571
653054,332178
653054,312222
653054,58913
584727,90762
584727,264855
584727,423087
584727,42327
584727,482670
584727,214557
584727,286687
584727,239300
584727,331199
584727,131449
146812,324451
146812,416150
146812,385565
146812,350004
146812,468496
146812,202871
146812,70968
146812,236791
146812,464483
146812,385365
619675,358311
619675,371739
619675,2738
619675,12912
619675,170877
619675,430326
619675,292382
619675,439971
619675,183571
619675,37693
670829,475687
670829,352065
670829,28691
670829,112416
670829,256549
670829,91517
670829,312183
670829,214992
670829,98448
670829,208677
604628,267991
604628,167599
604628,186083
604628,118987
604628,298672
604628,279263
604628,236653
604628,46714
604628,367152
604628,255761
701663,307889
701663,56384
701663,213402
701663,347810
701663,127679
701663,479248
701663,439658
701663,276257
701663,80903
701663,215711
478054,454379
478054,253528
478054,293856
478054,182035
478054,175935
478054,84111
478054,446643
478054,331556
478054,438456
478054,365148
490883,22887
490883,173589
490883,92676
490883,229989
490883,359361
490883,48689
490883,300558
490883,26208
490883,5206
490883,335043
327750,15518
327750,287591
327750,333471
327750,11211
327750,196779
327750,387386
327750,85268
327750,58916
327750,97015
327750,111622
203458,109047
203458,198402
203458,205339
203458,284915
203458,336337
203458,279483
203458,422282
203458,243453
203458,270355
203458,276096
700641,434035
700641,119527
700641,209044
700641,159370
700641,306694
700641,298637
700641,389154
700641,96827
700641,501018
700641,186693
661398,468922
661398,197553
661398,248282
661398,77681
661398,480134
661398,294499
661398,492527
661398,5238
661398,171942
661398,304858
571237,56423
571237,169201
571237,192980
571237,56677
571237,428302
571237,103551
571237,489296
571237,65021
571237,333213
571237,399566
592220,202012
592220,290082
592220,323527
592220,157125
592220,18650
592220,145519
592220,248623
592220,48567
592220,315238
592220,464603
680490,137722
680490,109198
680490,173102
680490,65004
680490,142236
680490,218052
680490,397349
680490,102079
680490,284734
680490,373274
497536,178575
497536,14245
497536,422415
497536,53096
497536,291604
497536,139251
497536,329583
497536,224879
497536,390730
497536,440351
2235,76178
2235,410484
2235,40133
2235,436601
2235,60880
2235,239498
2235,127738
2235,196122
2235,34838
2235,191721
703270,169201
703270,382340
703270,192066
703270,477287
703270,162494
703270,23575
703270,409332
703270,283876
703270,376289
703270,490811
741970,210846
741970,413114
741970,370476
741970,34196
741970,404632
741970,225692
741970,224828
741970,268856
741970,299954
741970,160783
37685,314163
37685,483472
37685,10719
37685,168177
37685,331556
37685,193453
37685,140414
37685,386147
37685,34639
37685,293856
1095165,107251
1095165,283819
1095165,202275
1095165,425872
1095165,331556
1095165,316477
1095165,342676
1095165,483818
1095165,393859
1095165,58062
194750,142597
194750,176091
194750,260298
194750,312788
194750,393546
194750,376914
194750,217502
194750,349695
194750,273032
194750,412894
521801,165724
521801,324778
521801,143337
521801,288994
521801,249391
521801,258739
521801,406336
521801,155552
521801,51120
521801,178662
392488,291459
392488,4573
392488,262591
392488,434915
392488,434035
392488,391031
392488,84322
392488,153633
392488,35631
392488,244564
749752,338667
749752,489546
749752,346374
749752,218440
749752,94593
749752,387539
749752,246430
749752,107962
749752,186185
749752,395104
1095155,111724
1095155,408630
1095155,29110
1095155,76178
1095155,349203
1095155,26436
1095155,281724
1095155,360875
1095155,224563
1095155,341539
584905,347865
584905,116587
584905,146960
584905,107663
584905,56460
584905,477099
584905,45144
584905,77874
584905,126316
584905,140591
388950,91176
388950,6624
388950,400737
388950,175500
388950,265442
388950,380520
388950,456672
388950,275180
388950,196351
388950,281475
274175,11211
274175,333471
274175,487841
274175,477387
274175,435832
274175,464996
274175,303724
274175,379725
274175,242647
274175,4573
730229,31889
730229,145465
730229,372551
730229,176509
730229,290295
730229,460047
730229,445069
730229,432723
730229,180281
730229,107151
334558,445546
334558,295726
334558,118911
334558,114564
334558,98325
334558,117600
334558,211617
334558,145986
334558,300226
334558,423381
752473,176816
752473,501676
752473,167230
752473,167218
752473,167219
752473,167220
752473,167221
752473,167222
752473,167223
752473,167224
746065,266606
746065,132017
746065,168810
746065,45114
746065,136936
746065,323997
746065,264491
746065,433395
746065,348279
746065,358626
532142,262969
532142,351611
532142,482623
532142,256943
532142,74288
532142,64129
532142,437682
532142,313816
532142,374982
532142,408078
578607,135718
578607,112814
578607,328222
578607,220553
578607,107440
578607,400044
578607,204583
578607,15589
578607,106709
578607,75217
522953,325014
522953,287354
522953,161887
522953,434173
522953,84322
522953,357975
522953,48567
522953,408104
522953,318970
522953,471073
422609,196573
422609,101423
422609,497020
422609,6501
422609,423211
422609,145697
422609,69749
422609,395825
422609,441299
422609,416101
130825,224338
130825,478427
130825,134838
130825,64340
130825,122850
130825,128691
130825,84322
130825,50961
130825,42857
130825,272236
471007,333213
471007,378485
471007,42184
471007,498251
471007,18262
471007,499331
471007,399302
471007,8678
471007,243369
471007,390687
469819,169201
469819,116974
469819,244564
469819,399575
469819,415538
469819,234460
469819,143563
469819,94853
469819,296210
469819,143144
711811,164712
711811,343448
711811,121991
711811,359152
711811,126856
711811,185137
711811,384931
711811,312719
711811,304518
711811,196137
449235,79213
449235,180719
449235,434915
449235,99757
449235,160981
449235,398767
449235,427311
449235,163614
449235,127393
449235,355521
607855,20503
607855,331556
607855,438456
607855,83161
607855,16243
607855,72354
607855,271287
607855,368131
607855,366735
607855,238409
733591,154035
733591,253439
733591,399769
733591,501012
733591,468438
733591,89352
733591,230061
733591,22779
733591,415501
733591,228309
302878,248232
302878,162252
302878,417944
302878,171478
302878,57858
302878,64843
302878,355933
302878,87481
302878,330818
302878,369474
1095126,486372
1095126,354740
1095126,259363
1095126,159105
1095126,125124
1095126,479830
1095126,335440
1095126,312372
1095126,140454
1095126,430326
1095121,391031
1095121,196998
1095121,463053
1095121,118597
1095121,12258
1095121,263432
1095121,389062
1095121,375607
1095121,438456
1095121,458646
510018,53035
510018,169201
510018,303413
510018,350989
510018,478427
510018,313317
510018,106038
510018,438637
510018,116974
510018,484158
570725,500080
570725,51222
570725,483781
570725,391031
570725,468450
570725,441339
570725,123323
570725,245589
570725,126882
570725,238830
129517,375679
129517,86243
129517,8631
129517,366322
129517,406633
129517,156142
129517,119652
129517,93743
129517,46203
129517,225923
1095108,76178
1095108,400457
1095108,28985
1095108,270619
1095108,379992
1095108,484946
1095108,289817
1095108,58799
1095108,354053
1095108,105090
624644,97732
624644,427941
624644,207941
624644,319557
624644,346101
624644,339259
624644,10013
624644,306957
624644,288427
624644,170533
563652,474720
563652,153633
563652,289209
563652,44614
563652,331550
563652,318726
563652,71292
563652,13562
563652,220058
563652,470661
677212,467775
677212,357975
677212,489415
677212,243039
677212,143487
677212,78661
677212,307417
677212,406704
677212,487841
677212,111881
729697,231440
729697,310483
729697,390708
729697,11718
729697,391543
729697,437876
729697,448259
729697,152908
729697,193659
729697,357393
155086,216529
155086,219852
155086,439021
155086,490312
155086,41909
155086,329023
155086,288848
155086,382020
155086,426141
155086,29186
466162,389713
466162,198373
466162,286361
466162,379108
466162,252349
466162,364077
466162,101691
466162,72641
466162,197002
466162,248020
691055,145638
691055,257633
691055,272732
691055,439366
691055,17100
691055,37236
691055,291459
691055,13179
691055,100530
691055,299400
127098,87600
127098,458279
127098,284336
127098,415025
127098,320495
127098,304549
127098,387347
127098,291459
127098,496531
127098,290455
77878,418208
77878,43522
77878,154193
77878,71292
77878,295691
77878,54579
77878,10920
77878,331550
77878,58003
77878,469736
425330,238530
425330,291609
425330,370705
425330,479963
425330,87181
425330,250172
425330,128009
425330,327539
425330,466163
425330,35334
710914,255801
710914,382861
710914,188946
710914,338919
710914,489620
710914,205079
710914,241762
710914,18209
710914,66182
710914,382356
690801,74389
690801,83237
690801,180931
690801,442523
690801,24487
690801,4757
690801,158166
690801,222192
690801,150253
690801,262104
562594,3106
562594,248542
562594,287836
562594,441178
562594,353610
562594,365046
562594,437093
562594,66267
562594,123815
562594,205842
1101739,272000
1101739,440240
1101739,394913
1101739,378956
1101739,457134
1101739,82833
1101739,52602
1101739,42831
1101739,485337
1101739,89389
1095066,497713
1095066,71861
1095066,138840
1095066,46401
1095066,190898
1095066,117627
1095066,287579
1095066,464412
1095066,77359
1095066,123387
418552,409690
418552,183882
418552,191786
418552,176254
418552,122158
418552,420292
418552,38448
418552,341903
418552,322300
418552,170113
478981,419962
478981,87460
478981,361964
478981,186079
478981,115419
478981,83703
478981,398976
478981,434173
478981,260176
478981,330776
728460,209711
728460,259429
728460,139145
728460,92152
728460,304122
728460,201711
728460,53930
728460,173591
728460,326303
728460,341487
430142,375153
430142,170662
430142,186142
430142,271623
430142,349818
430142,36567
430142,192690
430142,101801
430142,178547
430142,255289
1095055,321413
1095055,498236
1095055,217829
1095055,333213
1095055,225715
1095055,312421
1095055,1598
1095055,259559
1095055,386965
1095055,111038
604229,99785
604229,152771
604229,60780
604229,29263
604229,27056
604229,362604
604229,216771
604229,367167
604229,333477
604229,108311
117036,217732
117036,284912
117036,210395
117036,83971
117036,361141
117036,245555
117036,168142
117036,337284
117036,296401
117036,171669
450681,333213
450681,366552
450681,258272
450681,60497
450681,440447
450681,133877
450681,449152
450681,181463
450681,305102
450681,160674
731723,290045
731723,252793
731723,273510
731723,426676
731723,53035
731723,357869
731723,374650
731723,360250
731723,229561
731723,68245
572517,13411
572517,500151
572517,130478
572517,300651
572517,420181
572517,479282
572517,136802
572517,347838
572517,2771
572517,345636
677672,242467
677672,107470
677672,394562
677672,274097
677672,24352
677672,331647
677672,131542
677672,388182
677672,278003
677672,342548
321363,90302
321363,12035
321363,184691
321363,489620
321363,278019
321363,329075
321363,97015
321363,254552
321363,465386
321363,454673
432680,445693
432680,434173
432680,143332
432680,418042
432680,300226
432680,345769
432680,248388
432680,295138
432680,188146
432680,348308
733692,153633
733692,74422
733692,377967
733692,379767
733692,115204
733692,415294
733692,391031
733692,367796
733692,487841
733692,347810
667932,481987
667932,285134
667932,225045
667932,462079
667932,446125
667932,157933
667932,206495
667932,104034
667932,400113
667932,246344
418977,438600
418977,353541
418977,127072
418977,450207
418977,30571
418977,98218
418977,224235
418977,319032
418977,82012
418977,166953
672429,371408
672429,244396
672429,314089
672429,8995
672429,278380
672429,62356
672429,22198
672429,298497
672429,247681
672429,498727
726076,482126
726076,391031
726076,187080
726076,439841
726076,318016
726076,412075
726076,469083
726076,186600
726076,226393
726076,99659
1095012,202309
1095012,359916
1095012,210484
1095012,207743
1095012,239307
1095012,476759
1095012,493353
1095012,381387
1095012,127373
1095012,152348
278429,364201
278429,387480
278429,453976
278429,206526
278429,188493
278429,408254
278429,402000
278429,49968
278429,121263
278429,161954
438324,226358
438324,48567
438324,53035
438324,290082
438324,161887
438324,180568
438324,317082
438324,393003
438324,325014
438324,478427
188134,204722
188134,70706
188134,49635
188134,166443
188134,45385
188134,225653
188134,451631
188134,373620
188134,445381
188134,416132
387662,296505
387662,66635
387662,114717
387662,161887
387662,119899
387662,478427
387662,115336
387662,154929
387662,462884
387662,357102
570070,242647
570070,76824
570070,342294
570070,6726
570070,169201
570070,30981
570070,379767
570070,470619
570070,88283
570070,410050
136157,366190
136157,223100
136157,254393
136157,178844
136157,10743
136157,430107
136157,311424
136157,132400
136157,486107
136157,321183
1094999,450207
1094999,84322
1094999,313995
1094999,153633
1094999,69387
1094999,303752
1094999,240457
1094999,434915
1094999,325014
1094999,74422
461281,42022
461281,290572
461281,86254
461281,464620
461281,352774
461281,283819
461281,44819
461281,40414
461281,148173
461281,358356
1094996,173808
1094996,273542
1094996,87113
1094996,425345
1094996,465087
1094996,473993
1094996,153106
1094996,145210
1094996,168809
1094996,464559
402427,316794
402427,210522
402427,189824
402427,276391
402427,368335
402427,399103
402427,116156
402427,50031
402427,144882
402427,242331
391125,237756
391125,329293
391125,465727
391125,316828
391125,118460
391125,91941
391125,306229
391125,240943
391125,471780
391125,388375
589903,1709
589903,131254
589903,29936
589903,41288
589903,163636
589903,3259
589903,221175
589903,334708
589903,65021
589903,494896
703383,435384
703383,8540
703383,319632
703383,200929
703383,312162
703383,311838
703383,383356
703383,333213
703383,366685
703383,276498
633986,264054
633986,426791
633986,217021
633986,293180
633986,379365
633986,373313
633986,252964
633986,492203
633986,261723
633986,452326
708739,434915
708739,84322
708739,161887
708739,347570
708739,365070
708739,492089
708739,102306
708739,432824
708739,121341
708739,119652
61623,487841
61623,19115
61623,37593
61623,341894
61623,362128
61623,313489
61623,37052
61623,98179
61623,189616
61623,66239
1094982,169828
1094982,262591
1094982,144531
1094982,215529
1094982,241941
1094982,149518
1094982,246686
1094982,120065
1094982,15832
1094982,240821
549738,201768
549738,230271
549738,252893
549738,57369
549738,169349
549738,98395
549738,54894
549738,268245
549738,412254
549738,332527
587853,59230
587853,124159
587853,413755
587853,484428
587853,440447
587853,478427
587853,333213
587853,499603
587853,242331
587853,42309
703765,489741
703765,65580
703765,362604
703765,95693
703765,347204
703765,11662
703765,416420
703765,4157
703765,172404
703765,148783
516029,53035
516029,325014
516029,207588
516029,230888
516029,318066
516029,419481
516029,498251
516029,174115
516029,488834
516029,491645
759038,273494
759038,391743
759038,152765
759038,249818
759038,395858
759038,347659
759038,282982
759038,246058
759038,409739
759038,221998
686541,379767
686541,122850
686541,328489
686541,478427
686541,333213
686541,450116
686541,221998
686541,325014
686541,30271
686541,179836
705681,400501
705681,187280
705681,297751
705681,377550
705681,97612
705681,276284
705681,83227
705681,111907
705681,45625
705681,269235
1094962,486416
1094962,160155
1094962,427446
1094962,492389
1094962,40173
1094962,490740
1094962,110035
1094962,42512
1094962,105282
1094962,480723
392350,34699
392350,185715
392350,427661
392350,75950
392350,405671
392350,273187
392350,274295
392350,110063
392350,463064
392350,258088
329369,227372
329369,440116
329369,124969
329369,312420
329369,132816
329369,185141
329369,262591
329369,98677
329369,366045
329369,306772
450788,69387
450788,169201
450788,161851
450788,488682
450788,48419
450788,251920
450788,64801
450788,347865
450788,457714
450788,393594
640103,390573
640103,150584
640103,202871
640103,171471
640103,260668
640103,240379
640103,67211
640103,395556
640103,321302
640103,414041
430229,478427
430229,352778
430229,314502
430229,253613
430229,152682
430229,315435
430229,379767
430229,267173
430229,39277
430229,423886
245120,391031
245120,441339
245120,438456
245120,287591
245120,399816
245120,67014
245120,199140
245120,3589
245120,383611
245120,445694
563347,342573
563347,327721
563347,334459
563347,187903
563347,116974
563347,378276
563347,109910
563347,159339
563347,244564
563347,337642
597395,123815
597395,479492
597395,137570
597395,205707
597395,64307
597395,399590
597395,172796
597395,143323
597395,2693
597395,41622
617795,391031
617795,82974
617795,179857
617795,428106
617795,265437
617795,123323
617795,255811
617795,438456
617795,276196
617795,404380
727224,144508
727224,108871
727224,200841
727224,33432
727224,51480
727224,173794
727224,140710
727224,57423
727224,430756
727224,360219
748672,478313
748672,434915
748672,182321
748672,84322
748672,407140
748672,273370
748672,385365
748672,13119
748672,474181
748672,10183
752700,9167
752700,24255
752700,436759
752700,284228
752700,62409
752700,386466
752700,240429
752700,184590
752700,236375
752700,234348
707513,148233
707513,408740
707513,405419
707513,307382
707513,108061
707513,430459
707513,293410
707513,373725
707513,106485
707513,125236
672109,146546
672109,216692
672109,178614
672109,177546
672109,66777
672109,461241
672109,99156
672109,386161
672109,178193
672109,279409
624503,320718
624503,40459
624503,287591
624503,408654
624503,480879
624503,391031
624503,406016
624503,262180
624503,363794
624503,73037
734426,153633
734426,453399
734426,357258
734426,402312
734426,404569
734426,399065
734426,318066
734426,450207
734426,231946
734426,478318
612471,252784
612471,92430
612471,129298
612471,165472
612471,189264
612471,61889
612471,117050
612471,314851
612471,282192
612471,256353
657264,76568
657264,79527
657264,77097
657264,402460
657264,167358
657264,463896
657264,115119
657264,284248
657264,394965
657264,425274
526984,408817
526984,380106
526984,370473
526984,364237
526984,204538
526984,322493
526984,75435
526984,426241
526984,282707
526984,299871
543251,436901
543251,484517
543251,157602
543251,239608
543251,40133
543251,110215
543251,451458
543251,254301
543251,179798
543251,364701
459291,281437
459291,349057
459291,357093
459291,79174
459291,1810
459291,28494
459291,356689
459291,338415
459291,140346
459291,240755
563943,76093
563943,486933
563943,243369
563943,490550
563943,189642
563943,300220
563943,209714
563943,27304
563943,287579
563943,208497
728823,126684
728823,51379
728823,98235
728823,207831
728823,192292
728823,75568
728823,489167
728823,327539
728823,221749
728823,402432
753299,460184
753299,43455
753299,403222
753299,333856
753299,482728
753299,370428
753299,329255
753299,373856
753299,131202
753299,244313
433579,339403
433579,499492
433579,417567
433579,161831
433579,102222
433579,324648
433579,493887
433579,387207
433579,99011
433579,208413
583798,245627
583798,259429
583798,291020
583798,411365
583798,15650
583798,337711
583798,395033
583798,423769
583798,285463
583798,406361
449442,212300
449442,104593
449442,34265
449442,489586
449442,445833
449442,189875
449442,239955
449442,378141
449442,450497
449442,326099
647503,19571
647503,499323
647503,469930
647503,158939
647503,288677
647503,316692
647503,383942
647503,339939
647503,418135
647503,333213
622725,28870
622725,208593
622725,422283
622725,196822
622725,473170
622725,379666
622725,26969
622725,418141
622725,237393
622725,115479
503580,501335
503580,394755
503580,30266
503580,9717
503580,435388
503580,90489
503580,436298
503580,195751
503580,154817
503580,467927
743675,328917
743675,158143
743675,400346
743675,111622
743675,450207
743675,135162
743675,61654
743675,126116
743675,356433
743675,276393
580450,291459
580450,164203
580450,459445
580450,487451
580450,103574
580450,310193
580450,499714
580450,187406
580450,71401
580450,91444
745469,9538
745469,119652
745469,40774
745469,303752
745469,220064
745469,296103
745469,416764
745469,326925
745469,242647
745469,85466
656376,155552
656376,470028
656376,298534
656376,108432
656376,393594
656376,475607
656376,327539
656376,45176
656376,475823
656376,26570
589586,184691
589586,260037
589586,160496
589586,319206
589586,470028
589586,242552
589586,464258
589586,314853
589586,169201
589586,152639
388588,439692
388588,168910
388588,306064
388588,422705
388588,367664
388588,86435
388588,485706
388588,376701
388588,223889
388588,347865
525868,197314
525868,434915
525868,347223
525868,19384
525868,119652
525868,30978
525868,401748
525868,74422
525868,207600
525868,66293
174592,316794
174592,196998
174592,287591
174592,167389
174592,77917
174592,371283
174592,3589
174592,433440
174592,3251
174592,300196
526671,375679
526671,156142
526671,93743
526671,8631
526671,119652
526671,253230
526671,81842
526671,387873
526671,452841
526671,366322
614047,376246
614047,331556
614047,441600
614047,45655
614047,21259
614047,362941
614047,165415
614047,391031
614047,44578
614047,149436
393203,45644
393203,326515
393203,472107
393203,469207
393203,438039
393203,252886
393203,281929
393203,478004
393203,486369
393203,372783
1101723,69387
1101723,16860
1101723,76101
1101723,450207
1101723,169201
1101723,478318
1101723,389009
1101723,357258
1101723,86243
1101723,247119
1094869,116936
1094869,180566
1094869,465667
1094869,238735
1094869,425585
1094869,206342
1094869,212735
1094869,94506
1094869,252716
1094869,339910
672433,419154
672433,61232
672433,239650
672433,346925
672433,475558
672433,364201
672433,483457
672433,366859
672433,308627
672433,209309
276979,83286
276979,203930
276979,386021
276979,147005
276979,476776
276979,307283
276979,101629
276979,439383
276979,131704
276979,457374
693101,183882
693101,94868
693101,80948
693101,176254
693101,280114
693101,41853
693101,322300
693101,170113
693101,122158
693101,446829
738484,121522
738484,459193
738484,100892
738484,393828
738484,202514
738484,164625
738484,79505
738484,272755
738484,304823
738484,123070
535599,413670
535599,175068
535599,231638
535599,372141
535599,123625
535599,173841
535599,376105
535599,58939
535599,258517
535599,105963
507934,76312
507934,236709
507934,336172
507934,418493
507934,56435
507934,84549
507934,161651
507934,336669
507934,335504
507934,222554
592235,273811
592235,153888
592235,187931
592235,378517
592235,127909
592235,279690
592235,208851
592235,322721
592235,481998
592235,44744
466252,296448
466252,336981
466252,310617
466252,470937
466252,19926
466252,120777
466252,159560
466252,242647
466252,33660
466252,485366
420365,346377
420365,497711
420365,180660
420365,429647
420365,49635
420365,331556
420365,341208
420365,495991
420365,154781
420365,205861
514851,84322
514851,196592
514851,187503
514851,256598
514851,399330
514851,323929
514851,171376
514851,99535
514851,450207
514851,86243
742022,336776
742022,243219
742022,499796
742022,123740
742022,164081
742022,393872
742022,61881
742022,322487
742022,138741
742022,329581
691004,119601
691004,442996
691004,400476
691004,453544
691004,336010
691004,335171
691004,186082
691004,92385
691004,248977
691004,68958
760512,176584
760512,205079
760512,90387
760512,370476
760512,126584
760512,349747
760512,81226
760512,433486
760512,238593
760512,218076
212796,497962
212796,169633
212796,5473
212796,406041
212796,9619
212796,132150
212796,38909
212796,308859
212796,179482
212796,497833
1094840,129542
1094840,259429
1094840,351978
1094840,190472
1094840,321344
1094840,430268
1094840,375770
1094840,178904
1094840,477730
1094840,54821
748321,380161
748321,84907
748321,132333
748321,342098
748321,197113
748321,326420
748321,161569
748321,102431
748321,306064
748321,133055
577131,459562
577131,106762
577131,134210
577131,166411
577131,228015
577131,470634
